,pdbid,-logKd/Ki
3681,4rlw,4.87
3682,1r5h,6.74
3683,1rhm,5.76
3684,2uyn,2.7
3685,2iiv,8.18
3686,1sr7,10.1
3687,4ezl,8.59
3688,4lh3,1.52
3689,3pcf,6.05
3690,4p7s,7.42
3691,4y67,6.93
3692,1rr6,10.25
3693,5c26,6.77
3694,4dk8,5.74
3695,3l7d,2.18
3696,3qel,6.49
3697,3mpe,7.4
3698,2gl0,4.82
3699,3ivi,7.92
3700,1oit,8.52
3701,3vw6,7.85
3702,4mss,6.4
3703,4pio,5.7
3704,3m6q,7.32
3705,4n3w,3.5
3706,3fe7,7.12
3707,2g9u,6.08
3708,4no6,6.11
3709,3tv8,7.15
3710,2nns,6.05
3711,1gym,2.7
3712,4bnz,6.59
3713,1ghw,4.2
3714,5cap,7.28
3715,4zsr,4.44
3716,4kz4,4.15
3717,1d5j,9.15
3718,2oz5,6.48
3719,3c52,7.3
3720,1hyz,3.42
3721,4pf5,5.48
3722,4o2a,5.74
3723,1zxv,6.1
3724,3gs6,6.59
3725,4azi,7.45
3726,4nxo,7.22
3727,4e5d,6.22
3728,4qw7,6.28
3729,4yas,3.41
3730,3s77,7.21
3731,4a4c,3.61
3732,1rne,8.7
3733,1ycm,8.0
3734,2ewp,7.1
3735,3ftz,2.7
3736,1cgl,6.87
3737,3svj,6.93
3738,2w9r,5.32
3739,4og6,6.71
3740,2h5e,8.25
3741,5dhg,9.14
3742,1o0d,8.21
3743,3fal,6.78
3744,1mue,8.64
3745,3ddf,4.66
3746,4hnn,5.7
3747,1k1m,7.4
3748,3arg,7.26
3749,4ewo,7.36
3750,3vjl,8.25
3751,4qyg,8.39
3752,1vot,6.6
3753,1fvv,8.0
3754,3stj,4.8
3755,2x7u,5.27
3756,5ea4,8.11
3757,4bi2,4.03
3758,4dbn,8.15
3759,3sqq,5.32
3760,4u5j,5.53
3761,2oc4,7.07
3762,3o9v,7.74
3763,4px6,8.4
3764,3s71,8.64
3765,4pft,8.64
3766,4ayt,3.7
3767,4r3s,8.22
3768,4bqw,7.48
3769,3ms2,3.72
3770,3g5d,7.96
3771,5ale,5.95
3772,1zxc,8.1
3773,4zim,8.62
3774,4avs,3.49
3775,1kpm,5.8
3776,2oqv,8.4
3777,2jfz,5.24
3778,2v0z,9.22
3779,2xg9,4.15
3780,1fcz,9.22
3781,3k4q,5.34
3782,2b55,7.02
3783,4nwc,5.76
3784,4zbi,6.51
3785,4fmu,6.44
3786,3bi1,9.92
3787,1so2,9.57
3788,3os3,6.63
3789,3tt0,9.05
3790,3hzv,6.52
3791,4mxa,8.92
3792,4bo9,6.51
3793,2zx8,9.64
3794,1rgk,4.31
3795,2w87,4.65
3796,2f81,10.52
3797,2xs8,4.61
3798,4uu5,5.04
3799,4l53,7.55
3800,1bwb,8.42
3801,4qq5,6.32
3802,4q6f,5.6
3803,4qlt,8.6
3804,3nil,3.46
3805,3hxf,4.96
3806,2d06,4.08
3807,4qp1,3.61
3808,4bv2,3.74
3809,4jyt,7.4
3810,3g5k,9.52
3811,1tok,2.47
3812,1q9m,6.48
3813,1utp,1.44
3814,3k5u,6.51
3815,4m6q,8.21
3816,1jaq,4.48
3817,4a4l,7.82
3818,3g0d,8.3
3819,4v11,6.49
3820,1hms,6.37
3821,1ong,8.05
3822,2kpl,6.64
3823,3m3e,4.43
3824,4vgc,6.9
3825,4kp0,8.65
3826,3dpc,4.36
3827,3su2,7.35
3828,2q11,6.05
3829,4pgd,6.92
3830,1h00,4.42
3831,3rwh,7.4
3832,2x2m,6.77
3833,1h1s,8.22
3834,3m5a,4.96
3835,4puk,7.28
3836,4wy1,5.29
3837,3rwj,7.8
3838,2qi6,10.57
3839,4c7t,6.4
3840,4n7g,5.66
3841,2fle,7.85
3842,1j7z,7.7
3843,5bue,8.52
3844,2o1v,5.3
3845,3il5,5.8
3846,2wcg,6.38
3847,1i8z,8.9
3848,3jqg,4.74
3849,5aol,2.32
3850,4uyn,8.4
3851,3f8f,6.63
3852,2jk9,6.82
3853,1hxk,3.4
3854,4yuw,5.77
3855,4x6x,8.64
3856,3p9m,5.0
3857,7std,10.72
3858,4nze,6.8
3859,2oph,7.8
3860,1exw,3.9
3861,4pkb,6.94
3862,5abg,8.05
3863,2ayp,8.15
3864,3rup,1.57
3865,3vbg,7.48
3866,1fgi,5.0
3867,3avi,3.3
3868,3cwe,6.92
3869,4bao,8.37
3870,2qf6,6.49
3871,3w2p,5.09
3872,4uvy,8.26
3873,4ijq,7.52
3874,1pop,9.0
3875,1nw7,5.09
3876,4wf4,3.11
3877,4cli,8.89
3878,2xsb,4.96
3879,4ie5,4.82
3880,1mxl,3.81
3881,5acw,3.84
3882,1abf,5.42
3883,3tv5,5.32
3884,3ryx,8.14
3885,4myq,7.49
3886,5a2k,6.35
3887,6gch,4.7
3888,4kzc,8.09
3889,4q1y,10.35
3890,3wgg,4.4
3891,3nk8,3.0
3892,4rcg,5.03
3893,1o5c,5.22
3894,5am2,5.01
3895,4dpi,7.11
3896,3hpt,8.19
3897,3ekt,10.59
3898,2cbu,5.68
3899,2wzm,5.22
3900,830c,9.28
3901,3hu2,7.22
3902,3h5u,8.52
3903,4z1j,8.11
3904,4pre,3.74
3905,4q1d,7.78
3906,1kna,5.15
3907,3fc1,8.0
3908,1i7c,6.4
3909,4xuz,7.36
3910,2gph,5.3
3911,4rfy,7.0
3912,4umq,5.38
3913,1a7c,4.0
3914,4oq5,6.3
3915,2hdx,6.26
3916,4q19,8.05
3917,2vte,3.91
3918,4hg7,7.05
3919,1cny,7.85
3920,3zvw,3.9
3921,1xos,4.7
3922,5d9l,7.62
3923,4ca7,7.36
3924,3fci,5.89
3925,2wf0,6.68
3926,4mfe,2.27
3927,4zg6,6.33
3928,1ksn,9.4
3929,1jm4,5.0
3930,3np9,4.4
3931,3eht,5.17
3932,2xm2,4.62
3933,3a1d,4.12
3934,1ih0,5.0
3935,3fh5,7.06
3936,3eyu,7.62
3937,3w5n,3.87
3938,4uva,5.75
3939,1fkg,8.0
3940,4msa,3.3
3941,1i33,4.12
3942,3ugc,6.02
3943,5ali,7.07
3944,4tim,2.16
3945,2ggd,3.8
3946,3max,6.05
3947,2yjw,5.12
3948,1vsn,9.7
3949,2yfx,8.09
3950,1hsl,7.19
3951,2ay6,3.11
3952,1ghz,4.8
3953,4pyn,4.52
3954,3vf5,9.34
3955,1idb,7.96
3956,1y3n,5.55
3957,5diq,5.17
3958,4rqz,5.4
3959,2xbx,7.82
3960,1qf4,6.18
3961,4b33,3.37
3962,3exo,4.62
3963,3eqb,1.82
3964,1px4,3.23
3965,1hv5,8.3
3966,966c,7.64
3967,4z1n,8.23
3968,1gqs,6.3
3969,3qcl,5.4
3970,3g7l,6.72
3971,3zyh,4.29
3972,2ycf,10.52
3973,3fhb,5.7
3974,4j52,8.52
3975,4kn1,6.84
3976,1hbj,8.52
3977,3l7c,2.44
3978,2xi7,5.14
3979,4qh7,5.94
3980,3fuf,2.7
3981,4h3g,8.22
3982,3w2t,7.53
3983,3vv7,5.34
3984,4o5b,8.3
3985,1ppx,7.28
3986,2xm8,6.8
3987,4clb,6.55
3988,1v2m,4.29
3989,3kai,5.41
3990,3ztc,4.56
3991,4gmy,7.55
3992,1hwr,8.33
3993,1n7j,6.43
3994,3d3x,4.16
3995,4ztm,7.6
3996,4k67,3.43
3997,4zz1,7.89
3998,3o99,10.82
3999,4yoz,6.8
4000,1jfh,2.05
4001,3bc4,5.35
4002,3ekv,9.41
4003,3cs8,5.77
4004,1add,6.74
4005,3sw2,8.33
4006,4mk9,8.05
4007,2yel,7.28
4008,4qhc,6.7
4009,4bzr,7.6
4010,3ejp,8.55
4011,4alw,7.57
4012,4hmq,8.24
4013,4djs,7.89
4014,2w26,9.4
4015,4czs,5.0
4016,1q66,5.77
4017,3fat,7.64
4018,4ehz,8.0
4019,3c7q,7.68
4020,3kc3,6.8
4021,4d52,3.11
4022,3wzn,7.0
4023,1ckb,5.28
4024,1tyn,9.7
4025,4jql,6.0
4026,2wxi,8.15
4027,3sjo,5.78
4028,1zc9,3.22
4029,4fns,6.7
4030,2o4z,6.25
4031,3hv3,6.33
4032,1m5b,8.01
4033,1pfu,2.72
4034,1d4p,6.3
4035,2fum,6.1
4036,4alv,8.15
4037,1h7a,4.72
4038,4q9m,7.18
4039,2j7x,8.77
4040,2wec,3.96
4041,2xag,4.55
4042,3bar,5.7
4043,2avm,5.7
4044,5alx,5.48
4045,3lw0,6.4
4046,4tt2,4.66
4047,2alv,4.15
4048,4des,5.85
4049,4ajl,3.8
4050,2zdt,8.02
4051,4od9,7.24
4052,3tiy,4.77
4053,4m5l,4.72
4054,4j8b,4.79
4055,3s54,9.64
4056,4tq3,5.49
4057,4l5j,3.0
4058,2e7l,7.54
4059,2qlf,8.85
4060,1a0t,1.3
4061,1u2y,1.74
4062,1i90,8.89
4063,1ta6,9.13
4064,2q8g,7.06
4065,4x8n,6.62
4066,2ow3,8.52
4067,4ucu,3.35
4068,2epn,7.22
4069,1p0y,1.0
4070,2o3z,5.7
4071,5ahw,5.17
4072,4tkh,5.74
4073,3cm7,6.57
4074,3hy7,6.97
4075,3p4f,5.66
4076,4ggl,9.0
4077,2v58,9.09
4078,2zq0,6.82
4079,1jws,4.85
4080,4du8,5.37
4081,2uzb,6.92
4082,3ara,6.49
4083,4gv8,6.49
4084,3mxr,4.95
4085,4ggz,10.18
4086,4jps,8.3
4087,2fmb,8.7
4088,1hk5,5.24
4089,1z34,3.38
4090,4pmt,6.0
4091,1kug,3.8
4092,4x6h,7.66
4093,2aov,7.04
4094,3m36,9.82
4095,4jzf,6.76
4096,2g9x,7.35
4097,1qb1,6.77
4098,2b52,8.1
4099,3atl,4.76
4100,3v0p,6.28
4101,2ll6,10.0
4102,4e90,8.1
4103,4a6l,8.0
4104,2nwl,8.7
4105,2joa,5.96
4106,3d6p,3.75
4107,2i4w,11.59
4108,3cd8,8.05
4109,4uin,7.62
4110,2vmc,2.94
4111,2vi5,3.96
4112,6lpr,7.3
4113,4re9,4.92
4114,4pks,4.82
4115,3qcf,5.6
4116,4egi,3.82
4117,4bg6,7.16
4118,1z3c,4.0
4119,3vp4,4.73
4120,3uzp,7.89
4121,4aoi,8.4
4122,4l52,8.4
4123,3g4i,9.04
4124,2yz3,6.66
4125,3shj,7.47
4126,3hig,7.89
4127,1svg,8.7
4128,2dua,4.77
4129,4c70,3.52
4130,4ht2,6.54
4131,3btr,5.3
4132,2buv,4.0
4133,5e1o,5.43
4134,1pf8,7.51
4135,2zmj,7.52
4136,3kab,3.2
4137,1fq8,6.03
4138,1zpc,6.6
4139,4zx0,8.0
4140,3t7g,5.2
4141,2ces,7.25
4142,2gg7,5.76
4143,1bzy,8.34
4144,4mlx,3.19
4145,2zym,6.14
4146,4ycl,8.15
4147,2e98,6.23
4148,3ljz,8.14
4149,4m3g,6.26
4150,3rxa,2.85
4151,5bvo,8.3
4152,4mc6,9.59
4153,1v2v,3.37
4154,1d7j,3.3
4155,1sb1,6.89
4156,4y2b,8.36
4157,4qvm,6.35
4158,3mp6,5.96
4159,1ym2,8.0
4160,3n2v,7.51
4161,4dk7,7.7
4162,3twu,5.62
4163,2ypi,4.82
4164,4eoh,4.3
4165,3fxz,6.89
4166,4afj,6.4
4167,1dgm,5.05
4168,4rn1,5.0
4169,4k0o,3.0
4170,4zg7,8.7
4171,4zb6,6.28
4172,1ws4,3.0
4173,2be2,8.7
4174,4del,7.68
4175,4jx7,6.91
4176,4eh6,2.46
4177,4io4,4.61
4178,1bux,4.85
4179,1xhy,6.18
4180,3i5r,4.4
4181,3psd,8.52
4182,2aoc,4.89
4183,3zvy,5.1
4184,4pvt,6.52
4185,4zlo,4.92
4186,4gui,3.64
4187,2yim,3.92
4188,2yiu,6.89
4189,4o75,4.68
4190,3hcm,3.3
4191,4eym,4.01
4192,5csz,7.77
4193,2flu,7.7
4194,3blu,3.46
4195,3ifl,8.08
4196,4lbu,6.56
4197,4fpf,4.41
4198,1bhx,6.84
4199,1di8,6.0
4200,3sus,4.15
4201,2xk9,10.15
4202,4zom,8.52
4203,1i80,6.41
4204,2xch,6.43
4205,1qxk,5.05
4206,1t46,6.43
4207,4jv8,5.85
4208,1jvu,5.15
4209,3pbb,7.02
4210,1fao,7.37
4211,3mi3,5.45
4212,4i4e,6.3
4213,1n1t,3.85
4214,2ay3,3.55
4215,1lkk,6.85
4216,4o15,8.7
4217,4rwl,8.1
4218,3m57,5.4
4219,2m0v,5.97
4220,4acc,7.7
4221,4qwj,5.77
4222,4a6s,5.2
4223,3pwh,8.72
4224,3rw9,5.96
4225,4gts,7.89
4226,3g5v,7.8
4227,2aei,7.07
4228,3d2t,7.12
4229,4msu,5.85
4230,2l12,4.26
4231,4rux,7.92
4232,4w53,3.99
4233,2z60,8.05
4234,2ksb,3.12
4235,4ayy,8.17
4236,3f3t,4.59
4237,1qbr,10.57
4238,5dqe,3.63
4239,1w0x,5.3
4240,3hd3,7.0
4241,2r3y,5.49
4242,4mw1,7.72
4243,1ecv,4.85
4244,4mic,5.3
4245,4n4v,8.7
4246,1o79,6.39
4247,1nf8,7.82
4248,4zj4,8.1
4249,3ewj,6.84
4250,3k97,8.0
4251,4l7u,5.66
4252,2c6l,6.57
4253,4c73,4.92
4254,4g2j,7.96
4255,1o6q,7.64
4256,1cwb,7.89
4257,4uat,5.89
4258,3mtd,3.47
4259,4d8e,7.01
4260,4j2t,7.96
4261,4y2u,3.24
4262,2q92,5.96
4263,2j6m,7.96
4264,2jb6,10.96
4265,1w0z,7.68
4266,2pgj,3.59
4267,3up7,8.21
4268,2cma,6.73
4269,2hk5,7.34
4270,1k4h,5.11
4271,4ac3,3.96
4272,4elc,3.2
4273,2wva,10.7
4274,3ao2,3.77
4275,2xbw,8.0
4276,3fl8,7.27
4277,2xda,6.22
4278,3qts,5.51
4279,1you,9.06
4280,2w06,7.08
4281,2nmx,5.57
4282,3ad8,3.16
4283,4dhm,3.78
4284,5cc2,4.1
4285,3zsq,4.96
4286,2agv,7.7
4287,4qab,9.7
4288,4hzx,9.3
4289,4rdn,5.92
4290,1pdq,5.3
4291,4deu,5.64
4292,3si4,3.88
4293,4cku,6.82
4294,1vj9,7.55
4295,2c5y,6.6
4296,1jg0,5.3
4297,4yha,6.65
4298,3fu6,3.97
4299,1dqx,11.05
4300,2f3e,6.81
4301,2q7q,5.3
4302,1zs0,6.15
4303,1b2m,3.73
4304,1m0b,8.82
4305,4oyt,2.81
4306,2o4p,10.72
4307,3iw4,8.68
4308,4x1s,6.87
4309,3ctj,7.46
4310,4w9s,6.82
4311,2vnt,8.0
4312,1ahy,3.36
4313,4nwm,8.1
4314,4x7j,7.39
4315,1c1v,7.64
4316,1xp1,9.3
4317,1kcs,7.0
4318,1hee,5.34
4319,4p0w,5.96
4320,3hp2,6.17
4321,3tjh,5.41
4322,4pp0,4.4
4323,2ael,6.29
4324,4uvv,7.49
4325,4jq8,8.1
4326,2c4f,7.7
4327,4bfp,7.82
4328,4k7n,3.48
4329,188l,3.33
4330,1r1i,8.54
4331,3cjf,8.2
4332,1ezq,9.05
4333,2r43,6.0
4334,5er2,6.57
4335,2iwu,5.92
4336,3mrt,3.7
4337,4guj,3.05
4338,1j4r,7.72
4339,3tws,5.52
4340,184l,4.72
4341,3adu,4.14
4342,3f1a,7.21
4343,2pq9,8.11
4344,1i7g,6.0
4345,4l7j,3.7
4346,4je8,5.21
4347,1o5g,4.96
4348,3m2w,8.52
4349,2xnm,6.8
4350,5e2p,8.8
4351,2y71,7.37
4352,4jj7,6.4
4353,4j7d,4.7
4354,1hsh,9.42
4355,3huc,5.99
4356,1hyo,4.07
4357,3kqp,3.42
4358,2nxd,5.66
4359,1c1u,8.25
4360,4loo,8.15
4361,4daf,7.12
4362,2c1n,4.11
4363,4pnk,6.6
4364,2imd,8.3
4365,4igk,4.55
4366,1y1m,1.82
4367,4k4f,6.7
4368,5cf5,8.6
4369,2jqi,5.0
4370,3ua9,7.25
4371,3rk9,6.28
4372,4dus,8.3
4373,3pgl,5.3
4374,4l7g,4.0
4375,4dhl,4.48
4376,3k54,9.0
4377,2uuo,3.77
4378,4e8z,6.64
4379,2a3w,5.42
4380,4u6w,4.21
4381,3f66,6.05
4382,3elm,9.72
4383,2il2,7.1
4384,2bub,7.05
4385,4ohm,7.55
4386,1h08,4.55
4387,4wvt,5.31
4388,1met,9.4
4389,4n84,6.29
4390,3oki,7.15
4391,4kij,4.3
4392,2cm7,6.68
4393,4no1,7.57
4394,1gni,8.07
4395,1rsd,6.52
4396,1l0a,4.62
4397,1z1h,8.4
4398,3v5j,7.96
4399,3eys,5.52
4400,1ebg,10.82
4401,3eor,1.4
4402,4fr3,7.15
4403,4ibm,5.74
4404,3uj9,4.63
4405,1py1,4.4
4406,3cen,8.26
4407,4lil,4.9
4408,2uw4,5.28
4409,1xp0,9.0
4410,1m5f,7.83
4411,4r74,8.1
4412,2c92,5.68
4413,2xrw,5.15
4414,4qxo,5.51
4415,2oxn,7.44
4416,5akl,7.07
4417,3qip,6.89
4418,5abe,3.05
4419,2kfh,2.62
4420,2wot,7.36
4421,4jal,4.6
4422,1tnj,1.96
4423,4e70,5.28
4424,3s0d,7.05
4425,2p8s,7.68
4426,4nrt,6.0
4427,2i3h,7.4
4428,2nnp,8.37
4429,3lpf,6.68
4430,2qtb,8.32
4431,2g96,4.28
4432,4lxb,8.15
4433,1ci7,7.05
4434,3p7b,7.74
4435,1r58,6.96
4436,2wi7,7.24
4437,2ya6,5.7
4438,3rx8,6.21
4439,3wvm,5.71
4440,4u6z,5.41
4441,1a50,6.7
4442,3rtp,8.15
4443,3rqg,4.64
4444,1lan,7.22
4445,3nsh,6.33
4446,4eu3,0.82
4447,1f0r,7.66
4448,3wzu,5.89
4449,1llb,6.05
4450,3hit,8.19
4451,3vuc,9.05
4452,3dcr,8.2
4453,4q7v,3.59
4454,4uub,4.76
4455,4glw,6.1
4456,4nka,6.51
4457,2i4t,9.0
4458,3d7h,10.22
4459,3qk0,8.7
4460,4bqt,5.79
4461,4xbd,6.4
4462,1l2s,4.59
4463,2e93,6.96
4464,2xto,6.2
4465,2i5j,6.3
4466,4fnn,7.57
4467,3tct,8.52
4468,3e1r,5.82
4469,4c2v,9.0
4470,3r69,4.43
4471,2fr3,8.7
4472,2ycm,3.56
4473,3mbl,7.74
4474,4qht,4.94
4475,2cem,7.92
4476,3lp2,6.66
4477,3p3t,7.24
4478,2y2i,4.59
4479,2y06,6.1
4480,2vnp,9.92
4481,4hxs,5.39
4482,4hw2,7.26
4483,1c5q,6.36
4484,2z5t,5.62
4485,3qg6,9.14
4486,4a6w,5.72
4487,4xqu,6.07
4488,2qlj,5.36
4489,2pre,6.65
4490,3nyx,7.49
4491,1d6w,5.96
4492,6prc,4.77
4493,3u3u,6.88
4494,4eu0,6.4
4495,2jg8,6.3
4496,2k46,4.58
4497,4av0,6.98
4498,1g37,10.0
4499,1h3h,6.66
4500,5bvn,8.82
4501,2z7h,6.94
4502,2nqg,6.48
4503,3zll,6.4
4504,3f82,8.34
4505,4pku,4.52
4506,4oyo,3.52
4507,5d1t,5.77
4508,4n7m,5.47
4509,3pa5,8.7
4510,3c8b,6.1
4511,4bf1,8.62
4512,1agm,12.0
4513,2i4v,11.2
4514,1ogu,7.47
4515,3jrs,4.28
4516,4or0,7.46
4517,1w84,4.46
4518,1nu8,5.42
4519,4iax,9.56
4520,3np7,4.02
4521,2r4f,8.82
4522,1j16,3.84
4523,1y3a,5.41
4524,2pzi,6.1
4525,3npa,3.87
4526,4l7b,5.64
4527,3udr,4.96
4528,4rio,9.0
4529,3lkh,6.1
4530,2r5p,8.48
4531,4g11,5.0
4532,2m3o,5.3
4533,4xty,9.21
4534,3mmf,7.43
4535,4dgr,5.04
4536,4ehe,8.49
4537,4wy6,5.97
4538,4f6w,7.52
4539,4odf,10.0
4540,1p02,7.17
4541,3l4x,6.89
4542,1z6p,6.05
4543,1xdg,7.3
4544,4i7m,4.14
4545,1g50,6.28
4546,4qwx,6.27
4547,1xnx,6.38
4548,3aqa,4.55
4549,2vtn,6.07
4550,4n9b,5.28
4551,1rst,4.43
4552,2oiq,5.0
4553,2lpr,8.89
4554,4qt1,8.15
4555,2cc7,8.01
4556,3bxh,4.03
4557,1g1d,9.44
4558,4enx,6.26
4559,3t2v,6.99
4560,2hzi,7.15
4561,4x7h,7.38
4562,3tic,8.87
4563,4l7n,4.84
4564,1k08,5.34
4565,4qev,7.66
4566,1ao0,4.96
4567,3juq,4.91
4568,5dhh,9.18
4569,2c80,5.33
4570,4e3d,2.3
4571,2q6b,9.52
4572,3i90,3.3
4573,3ps6,7.74
4574,4whz,9.0
4575,4kbi,7.49
4576,3udp,5.22
4577,1vja,7.7
4578,4lkq,3.35
4579,1ela,6.36
4580,4bj9,7.35
4581,4q9o,5.77
4582,3uo9,7.1
4583,1y3w,5.77
4584,1tnh,3.37
4585,4dn0,5.72
4586,4nmq,4.49
4587,3fui,6.8
4588,4r5x,5.26
4589,2won,6.2
4590,3p8h,5.3
4591,2xv1,5.99
4592,1hi3,4.19
4593,1if8,9.64
4594,1sw1,7.3
4595,4b7j,7.95
4596,3nmq,9.7
4597,4ymh,6.46
4598,3o88,6.37
4599,5alm,6.53
4600,2j94,6.27
4601,4ge5,6.57
4602,2ogy,4.48
4603,3i0r,8.52
4604,4o42,4.66
4605,1b6h,7.82
4606,4fe6,10.0
4607,3sud,9.85
4608,4anv,6.36
4609,4nbn,4.36
4610,5can,6.91
4611,1m5c,6.3
4612,4jvq,6.2
4613,4eop,6.05
4614,4ei4,8.74
4615,4usw,2.69
4616,3zm6,6.52
4617,4ode,10.0
4618,5aen,7.22
4619,4kpz,2.71
4620,4q7w,2.64
4621,1bty,4.74
4622,2bks,7.43
4623,5a83,6.8
4624,4cpx,7.77
4625,4aq4,6.17
4626,3g86,8.3
4627,3vzd,6.3
4628,1e00,6.1
4629,3ff6,7.15
4630,4tkf,6.55
4631,2w47,4.98
4632,4u0d,4.31
4633,4exz,7.54
4634,3kfa,7.6
4635,4ibb,3.57
4636,2qrg,5.18
4637,4h3j,7.05
4638,2vu3,7.33
4639,2pv1,7.14
4640,4djp,10.55
4641,2hxm,5.22
4642,4j3u,6.34
4643,4ckj,4.84
4644,3elc,2.69
4645,2wuf,4.29
4646,3ump,2.99
4647,4otg,7.59
4648,1n8v,6.03
4649,1a9q,6.17
4650,3o84,7.24
4651,1gj4,4.07
4652,2j50,7.89
4653,3prf,8.85
4654,3f16,8.23
4655,1hp5,6.55
4656,4z2j,6.43
4657,4bs0,5.7
4658,4dea,6.59
4659,4r3w,3.0
4660,2yme,7.66
4661,3che,5.29
4662,3oim,6.74
4663,2q80,4.6
4664,2ll7,8.8
4665,4z7h,6.66
4666,2x5o,4.07
4667,2rfh,6.82
4668,3dya,8.52
4669,3bt9,5.71
4670,2gz8,5.52
4671,2lp8,7.52
4672,3cfs,5.96
4673,3qt7,7.31
4674,3k37,8.92
4675,4yti,7.89
4676,3rdq,9.31
4677,4cpr,7.46
4678,4l7r,5.02
4679,3zbx,8.22
4680,1il5,2.66
4681,3r7o,8.36
4682,3fyz,5.8
4683,3omm,7.43
4684,4yqh,8.05
4685,3nif,5.1
4686,4qr3,5.85
4687,3vbt,4.43
4688,2x6k,5.64
4689,4nw7,6.63
4690,2q7m,8.8
4691,2r0y,3.0
4692,1g49,7.8
4693,1i9p,8.41
4694,4ym2,2.85
4695,2vtm,3.0
4696,2pcu,3.04
4697,2v2h,3.77
4698,1fm9,9.0
4699,3g2t,7.0
4700,3faa,8.15
4701,4my6,5.62
4702,1olu,4.41
4703,3k0h,4.6
4704,3p8n,9.28
4705,1xbo,6.04
4706,4k6z,8.7
4707,4asd,9.28
4708,1los,7.19
4709,2yir,9.77
4710,3dx3,6.52
4711,3w5e,7.96
4712,1g3e,5.38
4713,4e49,5.11
4714,4bhi,7.05
4715,1ek1,7.77
4716,2hh5,7.49
4717,2m3z,6.57
4718,3bmy,7.52
4719,4gk2,8.8
4720,3fu3,2.84
4721,4yz9,7.7
4722,4g19,3.58
4723,4qb3,5.47
4724,1ai5,3.72
4725,4idv,7.4
4726,4gtr,8.3
4727,3e3u,7.89
4728,4tv3,8.72
4729,5ctb,7.64
4730,4jfj,5.68
4731,4det,5.68
4732,1xkk,8.52
4733,3dz6,7.82
4734,4oya,6.44
4735,3sgt,3.82
4736,1ghy,8.1
4737,1hrn,8.05
4738,4dq2,7.52
4739,2h3e,5.7
4740,2nv7,8.3
4741,2bpm,8.7
4742,2ork,2.85
4743,2c5n,6.66
4744,3bel,7.85
4745,3h8c,7.72
4746,1ya4,4.82
4747,4j8t,6.77
4748,1ilh,7.39
4749,1z6f,4.89
4750,4lke,5.37
4751,3owk,5.82
4752,4jlm,7.64
4753,4f08,6.6
4754,3ibc,4.91
4755,1o2h,7.17
4756,4x8p,5.48
4757,4dfg,11.74
4758,2adm,5.7
4759,3rhk,6.26
4760,4fem,4.06
4761,1caq,7.72
4762,4cwp,6.77
4763,4gm3,9.0
4764,2dwx,3.74
4765,3e5u,5.85
4766,3sfc,8.52
4767,1mq1,6.59
4768,2gnf,5.22
4769,3gjd,7.33
4770,1b0h,6.7
4771,4yth,8.7
4772,4ejn,8.3
4773,2r9m,8.82
4774,3a4o,8.89
4775,4kn7,7.62
4776,4n3l,7.0
4777,1hc9,8.72
4778,4an9,7.36
4779,4rs0,6.0
4780,3r8v,5.54
4781,2hiz,6.95
4782,2a3b,3.33
4783,3r00,5.07
4784,3t3v,8.52
4785,3rwc,8.12
4786,2w3o,6.72
4787,1rww,8.3
4788,3r7b,6.15
4789,3l2y,4.49
4790,1g9a,5.3
4791,1syh,6.41
4792,1zea,5.22
4793,3kqs,5.2
4794,2nww,5.48
4795,4z2h,5.08
4796,4lrh,9.72
4797,1w5y,8.48
4798,3kf7,7.4
4799,2aqu,9.32
4800,4exs,4.41
4801,1yvf,7.0
4802,3rv6,4.68
4803,4ngp,7.96
4804,4o0b,8.3
4805,3ryw,6.24
4806,2o9v,3.54
4807,3ime,3.0
4808,3b3x,3.6
4809,1u0h,6.96
4810,3c3r,4.39
4811,4emv,8.3
4812,2ooz,5.15
4813,2v2c,3.41
4814,4hnp,6.78
4815,3ru1,4.85
4816,4e0w,7.48
4817,1q72,6.85
4818,3dp1,5.0
4819,4bfr,7.64
4820,4l0l,7.27
4821,4zzd,6.6
4822,2qwb,2.74
4823,3uz5,7.22
4824,2ima,6.52
4825,4ij1,5.4
4826,4jbo,7.62
4827,4yyn,3.96
4828,4bhf,3.46
4829,2o5d,5.15
4830,4otf,8.22
4831,3r92,7.02
4832,3ubd,5.54
4833,4isu,3.68
4834,1tmn,7.3
4835,4o3f,5.56
4836,4nct,7.55
4837,4y87,7.24
4838,1mm7,7.7
4839,4uwf,8.15
4840,1pxh,8.74
4841,4o3t,4.37
4842,1qji,4.85
4843,2vl8,4.52
4844,4eb9,8.27
4845,2wk2,6.82
4846,3l13,7.82
4847,3wv1,11.41
4848,1i91,8.94
4849,3h52,4.85
4850,3hf6,7.59
4851,4x6y,7.72
4852,4o4r,6.06
4853,4nnn,6.57
4854,4xx3,7.25
4855,4lwv,8.22
4856,4rvt,5.72
4857,1sw2,7.22
4858,2ozr,9.17
4859,1nju,7.3
4860,4e5g,4.67
4861,3ahn,7.05
4862,4ov5,7.43
4863,2zg3,2.06
4864,4q81,3.02
4865,1yc5,3.0
4866,2wl0,7.8
4867,4csd,5.91
4868,4agm,3.98
4869,4z7n,5.04
4870,3r6g,7.6
4871,3uol,8.51
4872,4ufz,6.31
4873,4q9z,7.26
4874,4y2x,6.29
4875,2ca8,4.66
4876,1z71,9.18
4877,1c8l,8.16
4878,1thz,5.15
